Mission1,missionLast,Crew,pirateId,missionCount,missionHours,pirateLevel,age,Occupation,dayOrNight,crewSatisfactionAvg,State,crewmemberDied
17897,18463,109,25540,20,115,2,57,NA,day_shift,14,ar,0
17897,18478,109,25541,19,119,2,43,Working,night_shift,89,oklahoma,0
17897,18435,109,25542,18,NA,2,33,Other,day_shift,NA,vt,0
17897,18485,109,25543,21,131,2,19,NA,night_shift,69,al,0
17897,18451,109,25544,17,103,2,38,Working,night_shift,29,wa,0
17897,18485,109,25545,20,124,2,55,Working,night_shift,86,ky,0
17897,18458,109,25546,18,113,2,20,Working,either_shift,93,alabama,0
17897,18430,109,25547,17,100,2,21,Student,night_shift,95,wy,0
17897,18473,109,25548,17,107,2,34,Working,night_shift,10,ma,0
17897,18295,109,25549,13,82,2,31,Other,NA,59,indiana,1
17897,18224,109,25550,13,73,2,45,Working,night_shift,88,south carolina,1
17897,18449,109,25551,19,112,2,41,Working,day_shift,13,ar,0
17897,18481,109,25552,17,104,2,29,Working,day_shift,89,ms,0
17897,18446,109,25553,19,109,2,22,Other,night_shift,97,north dakota,0
17897,18056,109,25554,3,15,1,61,Other,NA,13,pa,0
17897,18435,109,25555,17,101,2,22,Student,day_shift,100,wv,0
17897,18432,109,25556,20,120,2,22,Other,night_shift,100,al,0
17897,18488,109,25557,19,118,2,56,Working,night_shift,85,va,0
17897,18483,109,25558,19,NA,2,42,Working,night_shift,87,co,0
17897,18476,109,25559,17,100,2,30,Working,night_shift,43,new jersey,0
17897,18477,109,25560,20,120,2,41,Working,night_shift,89,ia,0
17897,NA,109,25561,21,123,2,24,NA,night_shift,99,wy,0
17897,18454,109,25562,17,106,2,29,Working,day_shift,NA,california,0
17897,17918,109,25563,1,9,1,55,Working,either_shift,98,nj,0
17897,18485,109,25564,19,111,2,68,Student,day_shift,43,florida,0
17928,18436,110,25565,17,98,2,19,Other,night_shift,89,tennessee,0
17928,18433,110,25566,15,85,2,30,Working,either_shift,38,wy,0
17928,18481,110,25567,18,106,2,38,NA,night_shift,86,wa,0
17928,18442,110,25568,18,106,2,27,Working,night_shift,85,north carolina,0
17928,18442,110,25569,16,98,2,25,Working,day_shift,100,idaho,0
17928,17993,110,25570,0,2,1,52,Working,night_shift,88,delaware,0
17928,18485,110,25571,18,108,2,43,Working,night_shift,91,colorado,0
17928,18483,110,25572,20,118,2,25,Working,NA,92,fl,0
17928,18435,110,25573,19,109,2,64,Working,night_shift,15,ok,0
17928,18478,110,25574,18,107,2,22,Working,day_shift,91,indiana,0
17928,18427,NA,25575,17,99,2,54,Retired,either_shift,NA,ri,0
17928,18441,110,25576,16,93,2,18,Student,day_shift,85,new jersey,0
17928,18427,110,25577,15,94,2,51,Other,night_shift,92,la,0
17928,18451,110,25578,15,90,2,26,Working,day_shift,88,kansas,0
17928,18451,110,25579,16,95,2,27,Working,night_shift,87,florida,0
17928,18447,110,25580,17,98,2,49,Retired,day_shift,19,md,0
17928,18446,110,25581,16,91,2,26,NA,NA,92,in,0
17928,18483,110,25582,19,115,2,51,Working,night_shift,85,massachusetts,0
17928,18441,110,25583,18,113,2,45,Working,night_shift,96,ohio,0
17928,18478,110,25584,19,112,2,65,Working,night_shift,39,ia,0
17928,18444,110,25585,17,105,2,22,Student,night_shift,NA,california,0
17928,18486,110,25586,19,114,2,64,Working,day_shift,96,new hampshire,0
17928,18445,110,25587,NA,106,2,71,Retired,day_shift,86,montana,0
17928,18060,110,25588,5,28,1,39,Other,day_shift,100,NA,0
17928,18446,110,25589,17,101,2,71,Retired,either_shift,88,missouri,0
17928,17941,110,25590,1,3,1,35,Other,night_shift,87,south carolina,0
17928,18435,110,25591,17,99,2,62,Working,night_shift,88,sc,0
17928,18443,110,25592,17,106,2,75,Retired,either_shift,98,wa,0
17928,18447,110,25593,17,97,2,32,Working,night_shift,NA,nevada,0
17928,18424,110,25594,18,113,NA,20,Working,night_shift,94,wv,0
17928,18404,110,25595,16,98,NA,64,Working,night_shift,99,ak,0
17928,18453,110,25596,17,102,2,24,Other,night_shift,NA,wi,0
17928,18131,110,25597,7,38,1,20,Working,NA,32,west virginia,0
17928,18440,110,25598,17,105,2,42,Working,either_shift,91,oh,0
17928,18457,110,25599,16,98,2,56,Working,night_shift,42,california,0
17928,18488,110,25600,19,117,2,18,Student,night_shift,95,ga,0
17928,18061,110,25601,5,34,1,24,Working,night_shift,100,district of columbia,0
17928,18472,110,25602,18,113,2,28,Working,night_shift,85,alabama,0
17928,18462,110,25603,17,99,2,18,Student,night_shift,96,ri,0
17928,18303,110,25604,13,73,2,52,Working,night_shift,98,maryland,0
17928,18445,110,25605,17,104,2,64,NA,night_shift,100,or,0
17928,18432,110,25606,18,103,2,25,Working,night_shift,91,NA,0
17928,18489,110,25607,18,107,2,71,Working,either_shift,87,indiana,1
17928,18487,110,25608,20,119,2,41,Other,night_shift,NA,va,0
17928,18457,110,25609,20,121,2,21,Student,night_shift,88,sc,0
17928,18469,110,25610,17,104,2,20,Student,day_shift,94,nh,0
17928,18452,110,25611,17,103,2,20,NA,either_shift,42,vt,0
17928,18430,110,25612,15,89,2,42,NA,night_shift,0,utah,0
17928,18330,110,25613,11,65,2,56,Working,night_shift,98,indiana,0
17928,18446,110,25614,18,103,NA,22,Working,night_shift,93,wy,0
17928,18351,110,25615,16,92,2,46,Working,night_shift,93,dc,0
17928,18472,110,25616,16,93,2,32,Working,night_shift,64,texas,0
17928,18483,110,25617,NA,115,2,24,Working,night_shift,96,nj,0
17928,18117,110,25618,5,25,1,24,Student,either_shift,92,NA,0
17928,18484,110,25619,20,120,2,50,Working,day_shift,92,nebraska,0
17928,18481,110,25620,19,115,2,25,Working,night_shift,85,kentucky,0
17928,18440,110,25621,16,91,2,72,Working,either_shift,99,west virginia,0
17928,18470,110,25622,16,99,2,67,Retired,day_shift,7,de,0
17928,18443,110,25623,17,103,2,65,Retired,day_shift,90,california,0
17928,18455,110,25624,19,110,2,22,Working,night_shift,36,vt,0
17928,18473,110,25625,18,NA,2,34,Working,day_shift,88,louisiana,0
17928,18468,110,25626,18,107,2,46,Working,night_shift,51,maine,1
17928,18483,110,25627,16,91,2,24,Student,night_shift,29,iowa,0
17928,18427,110,25628,17,104,2,53,Working,night_shift,86,vermont,0
17928,18489,110,25629,18,104,2,40,Student,day_shift,85,nc,0
17928,18433,110,25630,18,107,2,60,Student,night_shift,91,ok,0
17928,18138,110,25631,9,49,1,41,Retired,day_shift,56,alabama,0
17928,18454,110,25632,20,120,NA,18,Student,night_shift,45,nv,0
17928,18467,110,25633,19,114,2,26,Working,night_shift,3,nh,0
17928,18427,110,25634,16,91,2,46,NA,day_shift,94,connecticut,0
17928,18473,110,25635,16,92,2,46,Working,night_shift,98,in,0
17928,18473,110,25636,18,108,2,72,Retired,NA,85,washington,0
17928,18467,110,25637,18,106,2,19,Student,night_shift,97,ar,1
17928,18447,110,25638,19,110,2,41,Working,day_shift,NA,pennsylvania,0
17928,18450,110,25639,19,116,2,24,Working,night_shift,95,maine,1
17928,18457,110,25640,19,117,2,64,Working,day_shift,91,vt,0
17928,18074,110,25641,6,33,1,55,Retired,day_shift,90,NA,0
17928,18278,110,25642,13,83,2,30,Working,night_shift,88,ca,0
17928,18489,110,25643,21,130,2,18,Working,night_shift,99,ri,1
17928,17944,110,25644,2,17,1,21,Working,night_shift,89,north carolina,0
17928,18050,110,25645,2,8,1,28,Student,night_shift,89,mo,0
17928,18484,110,25646,21,123,2,22,Working,night_shift,73,maryland,0
17928,18478,110,25647,19,109,2,45,NA,night_shift,56,va,0
17928,18341,110,25648,12,76,2,73,Retired,day_shift,93,new york,0
17928,18464,110,25649,20,124,2,30,Working,night_shift,76,ga,0
17928,18483,NA,25650,17,101,2,18,Student,night_shift,17,utah,0
17928,18482,110,25651,16,100,2,26,Other,night_shift,87,indiana,0
17928,18429,110,25652,17,98,2,32,Working,night_shift,87,nd,0
17928,18456,110,25653,17,104,2,18,Other,night_shift,93,south carolina,0
17928,18465,110,25654,19,115,2,44,Retired,day_shift,91,md,0
17928,18424,110,25655,15,90,2,44,Working,night_shift,99,wy,0
17928,18432,110,25656,19,117,2,21,Working,night_shift,97,ar,0
17928,18472,110,25657,18,104,2,33,Student,day_shift,97,colorado,0
17928,18431,110,25658,17,101,2,27,Working,either_shift,89,ar,0
17928,18481,110,25659,18,113,2,22,Working,either_shift,91,ks,0
17928,18440,110,25660,17,105,2,62,Other,either_shift,97,north dakota,0
17928,18451,110,25661,15,91,2,66,Other,either_shift,82,south dakota,0
17928,18444,110,25662,17,100,2,24,Other,day_shift,85,north carolina,0
17928,18468,110,25663,17,107,2,24,Working,night_shift,95,va,0
17928,18458,110,25664,19,113,2,19,Working,night_shift,85,massachusetts,0
17928,18484,110,25665,21,127,2,20,Student,day_shift,99,south carolina,0
17928,18482,110,25666,16,94,2,28,Working,night_shift,40,kentucky,NA
17928,18454,110,25667,19,111,2,29,NA,night_shift,98,indiana,0
17928,18454,110,25668,16,100,2,29,Other,night_shift,91,de,0
17928,18441,110,25669,17,104,2,69,Working,day_shift,89,NA,0
17928,18476,110,25670,16,98,2,19,Student,night_shift,90,id,0
17928,18470,110,25671,16,92,NA,60,Student,night_shift,81,wv,0
17928,18470,110,25672,19,114,2,28,Working,day_shift,99,wyoming,0
17928,18426,110,25673,19,NA,2,71,Retired,day_shift,86,tn,0
17928,18449,110,25674,16,92,NA,49,Working,night_shift,NA,nd,0
17928,18444,110,25675,16,97,2,25,Working,either_shift,25,massachusetts,0
17928,18450,110,25676,18,105,2,25,Student,night_shift,88,oregon,0
17928,18467,110,25677,17,103,2,25,Working,day_shift,100,florida,1
17928,NA,110,25678,17,107,2,20,Student,night_shift,86,sc,0
17928,18469,110,25679,17,106,2,50,Working,night_shift,93,az,0
17928,18467,110,25680,17,102,2,22,Working,night_shift,99,utah,0
17928,18443,110,25681,16,94,2,70,Retired,NA,91,fl,0
17928,18430,110,25682,18,105,2,36,Other,night_shift,9,massachusetts,0
17928,18352,110,25683,14,88,2,68,Retired,day_shift,87,oregon,0
17928,18468,110,25684,16,91,2,28,Working,night_shift,92,new jersey,0
17928,18161,110,25685,9,51,1,25,Other,night_shift,87,nm,0
17928,18459,110,25686,19,116,2,30,Working,day_shift,17,maryland,0
17928,18452,110,25687,16,97,2,47,Working,NA,87,md,0
17928,18435,110,25688,16,99,2,72,Retired,NA,90,md,0
17928,18481,110,25689,18,105,2,36,NA,NA,98,iowa,0
17928,18064,110,25690,6,34,1,26,Student,night_shift,88,mi,0
17928,18461,110,25691,19,111,2,21,Other,NA,98,ky,0
17928,18430,110,25692,19,115,2,35,Working,night_shift,95,co,0
17928,18483,110,25693,16,97,2,20,Student,day_shift,98,missouri,0
17928,18482,NA,25694,19,110,2,24,Working,NA,44,new york,0
17928,18469,110,25695,18,111,2,57,Student,NA,89,co,0
17928,18450,110,25696,15,88,2,39,Working,NA,85,mt,0
17928,18440,110,25697,17,107,2,26,Working,either_shift,97,iowa,0
17928,18452,110,25698,17,103,2,65,Retired,day_shift,90,massachusetts,0
17928,18446,110,25699,17,97,2,52,Working,night_shift,98,md,0
17928,18473,110,25700,16,101,2,27,Working,NA,53,la,0
17928,18446,110,25701,16,95,2,20,Working,day_shift,97,colorado,0
17928,18456,110,25702,20,118,2,73,Student,night_shift,NA,sc,0
17928,18473,110,25703,16,95,2,18,Other,night_shift,72,mn,0
17928,18473,110,25704,16,94,2,56,Retired,day_shift,94,arkansas,1
17928,18472,110,25705,18,111,2,24,Other,day_shift,77,ar,0
17928,18379,NA,25706,NA,93,2,30,Working,night_shift,97,montana,0
17928,18474,110,25707,16,96,2,49,Working,night_shift,96,colorado,0
17928,18484,110,25708,17,99,2,29,Working,night_shift,94,canada,0
17928,18466,110,25709,18,106,2,45,Retired,day_shift,87,nebraska,0
17928,18426,110,25710,19,114,NA,33,Working,day_shift,86,al,1
17928,18465,110,25711,16,91,2,19,Working,night_shift,88,de,0
17928,18430,110,25712,17,101,2,29,Student,night_shift,87,maryland,0
NA,18484,110,25713,17,106,2,28,Student,night_shift,56,new hampshire,0
17928,18426,110,25714,17,99,2,27,Working,night_shift,85,mo,0
17928,18455,110,25715,19,113,2,53,Working,day_shift,87,NA,0
17928,18477,110,25716,17,100,2,36,Working,day_shift,100,idaho,0
17928,18480,110,25717,16,91,2,32,Working,night_shift,NA,ma,0
17928,18131,110,25718,5,32,1,26,Student,night_shift,NA,ar,0
17928,18468,110,25719,20,116,NA,49,Working,night_shift,85,nevada,0
17928,18444,110,25720,18,104,2,26,Working,day_shift,NA,mn,0
17928,18470,110,25721,19,117,2,74,Other,NA,90,rhode island,0
17928,18475,110,25722,16,91,2,25,Other,day_shift,52,nv,0
17928,17994,110,25723,3,23,1,30,Working,either_shift,85,kansas,0
17928,18441,110,25724,19,111,2,27,Student,night_shift,NA,nevada,0
17928,18485,110,25725,20,119,2,41,Working,either_shift,93,NA,0
17928,18435,110,25726,15,91,2,28,Working,either_shift,28,iowa,0
17928,18472,110,25727,18,109,2,26,Working,either_shift,8,massachusetts,0
17928,18430,110,25728,16,93,2,49,Working,night_shift,89,mi,0
17928,18478,110,25729,17,98,2,30,Other,NA,90,oh,0
17928,18436,110,25730,16,92,2,30,Working,night_shift,82,west virginia,0
17928,18447,110,25731,16,99,2,22,NA,either_shift,98,md,0
17928,18469,110,25732,18,108,2,68,Other,night_shift,98,oregon,0
17928,18440,110,25733,15,92,2,52,Working,night_shift,95,ar,1
17928,18054,110,25734,2,10,1,23,Working,night_shift,98,fl,0
17928,18469,110,25735,17,101,2,24,NA,NA,16,dc,0
17928,18477,110,25736,19,109,2,20,Student,night_shift,60,va,1
17928,18360,110,25737,14,88,2,NA,Other,day_shift,93,fl,0
17928,18438,110,25738,15,90,2,73,Working,night_shift,86,oregon,0
17928,18247,110,25739,11,64,2,39,Working,either_shift,87,montana,0
17928,18440,110,25740,16,95,2,40,Student,night_shift,94,oh,0
17928,18481,110,25741,16,94,2,52,Working,day_shift,87,georgia,0
17928,18428,110,25742,18,104,2,25,Student,night_shift,NA,maine,0
17928,18442,110,25743,15,86,2,38,Working,night_shift,88,la,1
17928,18476,110,25744,18,105,2,50,Retired,either_shift,3,kansas,0
17928,18457,110,25745,18,106,2,19,Student,night_shift,31,texas,0
17928,18459,110,25746,17,106,2,26,Working,night_shift,85,california,0
17928,18438,110,25747,16,98,NA,20,Student,night_shift,90,massachusetts,0
17928,18443,110,25748,17,103,2,22,Working,night_shift,NA,colorado,0
17928,18454,110,25749,17,100,2,31,Working,night_shift,90,sd,0
17928,18447,110,25750,16,91,2,24,Working,night_shift,86,louisiana,0
17928,18433,110,25751,19,109,2,41,Working,either_shift,65,nh,0
17928,18464,110,25752,20,124,2,36,Other,NA,92,mt,0
17928,18458,110,25753,16,94,2,25,Working,night_shift,99,arkansas,0
17928,18425,110,25754,17,107,2,28,NA,night_shift,80,ri,0
17928,18442,110,25755,15,NA,2,18,Student,NA,95,tx,0
17928,18465,110,25756,17,97,2,32,NA,night_shift,91,wv,0
17928,18456,110,25757,NA,100,2,23,Working,NA,92,ma,0
17928,18478,110,25758,18,107,2,20,Student,night_shift,65,south dakota,0
17928,18463,110,25759,19,114,2,72,Other,night_shift,85,delaware,0
17928,18085,110,25760,6,33,1,53,NA,night_shift,94,massachusetts,0
17928,18457,110,25761,17,97,2,29,Working,either_shift,75,ok,0
17928,18435,110,25762,18,111,2,19,Working,night_shift,13,colorado,0
17928,18139,110,25763,8,52,1,67,Working,day_shift,90,ny,0
17928,18428,110,25764,17,100,2,36,Working,night_shift,37,pennsylvania,0
17928,17955,110,25765,1,NA,1,41,Working,NA,92,new mexico,0
17928,18347,110,25766,12,71,2,52,Working,day_shift,89,new york,0
17928,18450,110,25767,15,85,2,23,Working,day_shift,88,nh,0
17928,18381,110,25768,14,80,2,47,Working,night_shift,50,wisconsin,0
17928,18441,110,25769,17,102,2,42,Working,day_shift,86,ky,0
17928,18439,110,25770,16,95,2,22,Student,night_shift,3,south dakota,0
17928,18247,110,25771,10,65,1,32,Other,day_shift,85,missouri,0
17928,18457,110,25772,20,125,2,18,Other,night_shift,85,maine,0
17928,18429,110,25773,19,119,2,72,NA,NA,95,wyoming,0
17928,18457,110,25774,16,101,2,57,Working,day_shift,76,mt,0
17928,18430,110,25775,16,91,2,74,Other,night_shift,89,pa,0
17928,18426,110,25776,17,101,2,38,Working,day_shift,97,montana,0
17928,18442,110,25777,18,113,2,38,Working,night_shift,77,co,0
17928,18436,110,25778,16,101,2,21,Working,either_shift,91,dc,0
17928,18474,110,25779,20,116,2,40,NA,day_shift,NA,michigan,0
17928,18471,110,25780,18,108,2,22,Working,night_shift,50,west virginia,0
17928,18453,110,25781,19,109,2,55,Retired,day_shift,92,new york,0
17928,18434,NA,25782,16,96,2,20,Student,night_shift,86,me,0
17928,18479,110,25783,19,116,2,69,Retired,day_shift,88,new mexico,0
17928,18433,110,25784,15,88,2,18,Student,day_shift,97,la,0
17928,18477,110,25785,20,121,2,28,Working,night_shift,92,west virginia,0
17928,18455,110,25786,16,92,2,57,Working,NA,86,nj,0
17928,18470,110,25787,16,93,2,27,Working,night_shift,96,mo,0
17928,18432,110,25788,16,94,2,18,Student,night_shift,96,missouri,0
17928,18465,NA,25789,20,122,NA,18,Student,night_shift,100,nc,0
17928,18462,110,25790,17,102,2,22,Working,NA,NA,illinois,0
17928,18486,110,25791,19,117,2,29,Working,either_shift,93,delaware,0
17928,18441,110,25792,17,99,2,27,Working,night_shift,100,ak,0
17928,18470,110,25793,20,119,2,37,Working,either_shift,89,vt,0
17928,18206,110,25794,11,67,2,30,Working,night_shift,89,tennessee,0
17928,18488,110,25795,21,121,2,29,Working,night_shift,49,ky,0
17928,18442,110,25796,15,88,2,58,NA,night_shift,90,oh,0
17928,18442,110,25797,18,108,2,43,Working,night_shift,32,NA,0
17928,18449,110,25798,15,92,2,25,Working,either_shift,90,ar,0
17928,18424,110,25799,16,91,2,24,Working,day_shift,26,nevada,0
17928,18455,110,25800,20,121,2,45,Working,either_shift,NA,utah,0
17928,18426,110,25801,19,114,2,50,Working,day_shift,94,ga,0
17928,18470,110,25802,19,110,2,21,Student,day_shift,95,nv,0
17928,18489,110,25803,21,121,2,32,Working,day_shift,NA,arkansas,0
17928,18456,110,25804,19,115,2,55,NA,day_shift,95,indiana,0
17928,18466,110,25805,18,104,2,26,Working,night_shift,47,ky,0
17928,17947,110,25806,1,6,1,31,Working,NA,89,nevada,0
17928,18482,110,25807,17,100,2,21,Student,night_shift,20,tn,0
17928,18424,110,25808,18,105,2,73,Retired,either_shift,35,nv,0
17928,18455,NA,25809,20,123,2,61,Working,day_shift,2,al,1
17928,18451,110,25810,15,93,2,53,NA,night_shift,87,or,0
17928,18454,110,25811,19,119,2,26,Working,night_shift,88,south dakota,0
17928,18484,110,25812,21,122,2,27,Working,night_shift,87,nh,0
17928,18472,110,25813,18,111,2,23,Working,night_shift,100,in,0
17928,18424,110,25814,15,85,2,68,Retired,either_shift,97,dc,0
17928,18440,110,25815,18,104,2,25,NA,NA,48,utah,1
17928,17929,110,25816,1,10,1,24,Other,night_shift,89,rhode island,0
17928,18436,110,25817,15,91,2,25,Student,night_shift,85,NA,0
17928,18479,110,25818,20,119,2,39,Working,night_shift,83,arizona,0
17928,18428,110,25819,17,98,2,56,Other,day_shift,97,north dakota,0
17928,18428,110,25820,18,113,2,29,Working,day_shift,87,oregon,0
17928,18412,110,25821,16,101,2,19,Student,night_shift,94,nv,0
17928,18429,110,25822,17,107,2,26,Working,NA,97,florida,0
17956,18451,111,25823,18,112,2,21,Student,day_shift,97,dc,0
17956,18479,111,25824,19,114,2,40,Other,night_shift,64,new york,0
17956,18431,111,25825,14,87,2,30,Working,night_shift,42,new hampshire,0
17956,18452,111,25826,17,97,2,51,Student,night_shift,22,new hampshire,0
17956,18458,111,25827,18,107,2,23,Working,night_shift,28,oh,0
17956,18486,111,25828,19,112,2,45,Working,night_shift,21,rhode island,0
NA,18455,111,25829,19,112,2,67,Student,night_shift,93,wi,0
17956,18447,111,25830,16,95,2,19,Student,night_shift,58,oh,0
17956,18455,111,25831,19,119,2,46,Working,night_shift,87,vt,0
17956,18485,111,25832,20,123,2,22,Working,day_shift,92,florida,0
17956,18480,111,25833,19,110,2,73,Retired,day_shift,93,sc,0
17956,18458,111,25834,19,109,2,20,Student,night_shift,98,wi,0
17956,18452,111,25835,17,105,2,32,Other,day_shift,47,west virginia,0
17956,18458,111,25836,18,111,2,29,Working,night_shift,95,florida,0
17956,18425,111,25837,15,93,2,52,Retired,day_shift,98,mississippi,0
17956,18440,111,25838,15,85,2,41,Working,night_shift,88,montana,0
17956,18455,111,25839,16,98,2,60,Working,day_shift,89,oh,1
17956,18424,111,25840,14,86,2,59,Working,night_shift,85,massachusetts,0
17956,18449,111,25841,16,100,2,59,Working,NA,86,arkansas,0
17956,18474,111,25842,19,118,2,29,Working,night_shift,85,ut,0
17956,18478,111,25843,18,113,2,19,Student,day_shift,89,in,0
17956,18462,111,25844,19,117,2,44,Working,night_shift,93,wisconsin,0
17956,18445,111,25845,14,88,2,20,Working,night_shift,89,virginia,0
17956,18470,111,25846,15,87,2,30,NA,night_shift,93,ga,0
17956,18443,111,25847,15,89,2,56,Working,either_shift,86,oklahoma,0
17956,18454,111,25848,NA,107,2,46,Working,night_shift,82,nm,0
17956,18460,111,25849,17,107,2,36,Working,day_shift,90,nm,0
17956,18455,111,25850,19,114,2,68,NA,day_shift,42,wi,0
17956,18426,111,25851,15,95,2,63,Working,NA,85,mn,0
17956,18461,111,25852,18,108,2,28,Working,night_shift,88,sd,0
